314.0,spring.elasticsearch.username,Username for authentication with Elasticsearch.,
315.0,spring.h2.console.enabled,Whether to enable the console.,false
316.0,spring.h2.console.path,Path at which the console is available.,/h2-console
317.0,spring.h2.console.settings.trace,Whether to enable trace output.,false
318.0,spring.h2.console.settings.web-admin-password,Password to access preferences and tools of H2 Console.,
319.0,spring.h2.console.settings.web-allow-others,Whether to enable remote access.,false
320.0,spring.jdbc.template.fetch-size,Number of rows that should be fetched from the database when more rows are needed. Use -1 to use the JDBC driver's default configuration.,-1
321.0,spring.jdbc.template.max-rows,Maximum number of rows. Use -1 to use the JDBC driver's default configuration.,-1
322.0,spring.jdbc.template.query-timeout,"Query timeout. Default is to use the JDBC driver's default configuration. If a duration suffix is not specified, seconds will be used.",
323.0,spring.jooq.sql-dialect,SQL dialect to use. Auto-detected by default.,
324.0,spring.jpa.database,"Target database to operate on, auto-detected by default. Can be alternatively set using the ""databasePlatform"" property.",
325.0,spring.jpa.database-platform,"Name of the target database to operate on, auto-detected by default. Can be alternatively set using the ""Database"" enum.",
326.0,spring.jpa.defer-datasource-initialization,Whether to defer DataSource initialization until after any EntityManagerFactory beans have been created and initialized.,false
327.0,spring.jpa.generate-ddl,Whether to initialize the schema on startup.,false
328.0,spring.jpa.hibernate.ddl-auto,"DDL mode. This is actually a shortcut for the ""hibernate.hbm2ddl.auto"" property. Defaults to ""create-drop"" when using an embedded database and no schema manager was detected. Otherwise, defaults to ""none"".",
329.0,spring.jpa.hibernate.naming.implicit-strategy,Fully qualified name of the implicit naming strategy.,
330.0,spring.jpa.hibernate.naming.physical-strategy,Fully qualified name of the physical naming strategy.,
331.0,spring.jpa.mapping-resources,"Mapping resources (equivalent to ""mapping-file"" entries in persistence.xml).",
332.0,spring.jpa.open-in-view,Register OpenEntityManagerInViewInterceptor. Binds a JPA EntityManager to the thread for the entire processing of the request.,true
333.0,spring.jpa.properties.*,Additional native properties to set on the JPA provider.,
334.0,spring.jpa.show-sql,Whether to enable logging of SQL statements.,false
335.0,spring.ldap.anonymous-read-only,Whether read-only operations should use an anonymous environment. Disabled by default unless a username is set.,
336.0,spring.ldap.base,Base suffix from which all operations should originate.,
337.0,spring.ldap.base-environment.*,LDAP specification settings.,
338.0,spring.ldap.embedded.base-dn,List of base DNs.,
339.0,spring.ldap.embedded.credential.password,Embedded LDAP password.,
340.0,spring.ldap.embedded.credential.username,Embedded LDAP username.,
341.0,spring.ldap.embedded.ldif,Schema (LDIF) script resource reference.,classpath:schema.ldif
342.0,spring.ldap.embedded.port,Embedded LDAP port.,0
343.0,spring.ldap.embedded.validation.enabled,Whether to enable LDAP schema validation.,true
344.0,spring.ldap.embedded.validation.schema,Path to the custom schema.,
345.0,spring.ldap.password,Login password of the server.,
346.0,spring.ldap.template.ignore-name-not-found-exception,Whether NameNotFoundException should be ignored in searches through the LdapTemplate.,false
347.0,spring.ldap.template.ignore-partial-result-exception,Whether PartialResultException should be ignored in searches through the LdapTemplate.,false
348.0,spring.ldap.template.ignore-size-limit-exceeded-exception,Whether SizeLimitExceededException should be ignored in searches through the LdapTemplate.,true
349.0,spring.ldap.urls,LDAP URLs of the server.,
350.0,spring.ldap.username,Login username of the server.,
351.0,spring.neo4j.authentication.kerberos-ticket,Kerberos ticket for connecting to the database. Mutual exclusive with a given username.,
352.0,spring.neo4j.authentication.password,Login password of the server.,
353.0,spring.neo4j.authentication.realm,Realm to connect to.,
354.0,spring.neo4j.authentication.username,Login user of the server.,
355.0,spring.neo4j.connection-timeout,Timeout for borrowing connections from the pool.,30s
356.0,spring.neo4j.max-transaction-retry-time,Maximum time transactions are allowed to retry.,30s
357.0,spring.neo4j.pool.connection-acquisition-timeout,Acquisition of new connections will be attempted for at most configured timeout.,60s
358.0,spring.neo4j.pool.idle-time-before-connection-test,Pooled connections that have been idle in the pool for longer than this threshold will be tested before they are used again.,
359.0,spring.neo4j.pool.log-leaked-sessions,Whether to log leaked sessions.,false
360.0,spring.neo4j.pool.max-connection-lifetime,Pooled connections older than this threshold will be closed and removed from the pool.,1h
361.0,spring.neo4j.pool.max-connection-pool-size,Maximum amount of connections in the connection pool towards a single database.,100
362.0,spring.neo4j.pool.metrics-enabled,Whether to enable metrics.,false
363.0,spring.neo4j.security.cert-file,Path to the file that holds the trusted certificates.,
364.0,spring.neo4j.security.encrypted,Whether the driver should use encrypted traffic.,false
365.0,spring.neo4j.security.hostname-verification-enabled,Whether hostname verification is required.,true
366.0,spring.neo4j.security.trust-strategy,Trust strategy to use.,trust-system-ca-signed-certificates
367.0,spring.neo4j.uri,URI used by the driver.,bolt://localhost:7687
368.0,spring.r2dbc.generate-unique-name,Whether to generate a random database name. Ignore any configured name when enabled.,false
369.0,spring.r2dbc.name,"Database name. Set if no name is specified in the url. Default to ""testdb"" when using an embedded database.",
370.0,spring.r2dbc.password,Login password of the database. Set if no password is specified in the url.,
371.0,spring.r2dbc.pool.enabled,Whether pooling is enabled. Requires r2dbc-pool.,true
372.0,spring.r2dbc.pool.initial-size,Initial connection pool size.,10
373.0,spring.r2dbc.pool.max-acquire-time,"Maximum time to acquire a connection from the pool. By default, wait indefinitely.",
374.0,spring.r2dbc.pool.max-create-connection-time,"Maximum time to wait to create a new connection. By default, wait indefinitely.",
375.0,spring.r2dbc.pool.max-idle-time,Maximum amount of time that a connection is allowed to sit idle in the pool.,30m
376.0,spring.r2dbc.pool.max-life-time,"Maximum lifetime of a connection in the pool. By default, connections have an infinite lifetime.",
377.0,spring.r2dbc.pool.max-size,Maximal connection pool size.,10
378.0,spring.r2dbc.pool.max-validation-time,"Maximum time to validate a connection from the pool. By default, wait indefinitely.",
379.0,spring.r2dbc.pool.min-idle,Minimal number of idle connections.,0
380.0,spring.r2dbc.pool.validation-depth,Validation depth.,local
381.0,spring.r2dbc.pool.validation-query,Validation query.,
382.0,spring.r2dbc.properties.*,Additional R2DBC options.,
383.0,spring.r2dbc.url,"R2DBC URL of the database. database name, username, password and pooling options specified in the url take precedence over individual options.",
384.0,spring.r2dbc.username,Login username of the database. Set if no username is specified in the url.,
385.0,spring.jta.enabled,Whether to enable JTA support.,true
386.0,spring.transaction.default-timeout,"Default transaction timeout. If a duration suffix is not specified, seconds will be used.",
387.0,spring.transaction.rollback-on-commit-failure,Whether to roll back on commit failures.,
388.0,spring.flyway.baseline-description,Description to tag an existing schema with when applying a baseline.,<< Flyway Baseline >>
389.0,spring.flyway.baseline-on-migrate,Whether to automatically call baseline when migrating a non-empty schema.,false
390.0,spring.flyway.baseline-version,Version to tag an existing schema with when executing baseline.,1
391.0,spring.flyway.batch,Whether to batch SQL statements when executing them. Requires Flyway Teams.,
392.0,spring.flyway.cherry-pick,Migrations that Flyway should consider when migrating or undoing. When empty all available migrations are considered. Requires Flyway Teams.,
393.0,spring.flyway.clean-disabled,Whether to disable cleaning of the database.,true
394.0,spring.flyway.clean-on-validation-error,Whether to automatically call clean when a validation error occurs.,false
395.0,spring.flyway.connect-retries,Maximum number of retries when attempting to connect to the database.,0
396.0,spring.flyway.connect-retries-interval,"Maximum time between retries when attempting to connect to the database. If a duration suffix is not specified, seconds will be used.",120s
397.0,spring.flyway.create-schemas,Whether Flyway should attempt to create the schemas specified in the schemas property.,true
398.0,spring.flyway.default-schema,Default schema name managed by Flyway (case-sensitive).,
399.0,spring.flyway.detect-encoding,Whether to attempt to automatically detect SQL migration file encoding. Requires Flyway Teams.,
400.0,spring.flyway.driver-class-name,Fully qualified name of the JDBC driver. Auto-detected based on the URL by default.,
401.0,spring.flyway.enabled,Whether to enable flyway.,true
402.0,spring.flyway.encoding,Encoding of SQL migrations.,UTF-8
403.0,spring.flyway.error-overrides,Rules for the built-in error handling to override specific SQL states and error codes. Requires Flyway Teams.,
404.0,spring.flyway.execute-in-transaction,Whether Flyway should execute SQL within a transaction.,true
405.0,spring.flyway.fail-on-missing-locations,Whether to fail if a location of migration scripts doesn't exist.,false
406.0,spring.flyway.group,Whether to group all pending migrations together in the same transaction when applying them.,false
407.0,spring.flyway.ignore-migration-patterns,Ignore migrations that match this comma-separated list of patterns when validating migrations. Requires Flyway Teams.,
